state,site,disposal.area,type,well.id,gradient,samp.date,contaminant,measurement.unit,concentration
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/14/17,"Lithium, total",mg/l,0.05
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/16/17,"Lithium, total",mg/l,0.05
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/15/17,"Lithium, total",mg/l,0.05
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/17/15,"Lithium, total",mg/l,0.05
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/9/16,"Lithium, total",mg/l,0.05
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/11/16,"Lithium, total",mg/l,0.05
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/30/16,"Lithium, total",mg/l,0.05
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/9/16,"Lithium, total",mg/l,0.05
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/14/17,"Lithium, total",mg/l,0.05
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/16/17,"Lithium, total",mg/l,0.05
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/15/17,"Lithium, total",mg/l,0.05
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/17/15,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/9/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/11/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/30/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/9/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/14/17,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/17/15,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/9/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/11/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/30/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/9/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/14/17,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/17/15,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/9/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/11/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/30/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/9/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/14/17,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/17/15,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/9/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/11/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/30/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/9/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/14/17,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/17/15,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/9/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/11/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/30/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/9/16,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/14/17,"Antimony, total",mg/l,0.06
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/17/15,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/9/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/30/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,11/9/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,2/14/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,5/16/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,10/2/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/17/15,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/9/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/11/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,8/30/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,11/9/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,2/14/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-3-DG,Downgradient,5/16/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/17/15,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/9/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/11/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/30/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,11/9/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,2/14/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,5/16/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-12-DG,Downgradient,8/15/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/17/15,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/9/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/11/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,8/30/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,11/9/16,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,2/14/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,5/16/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-13-DG,Downgradient,10/2/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/17/15,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/16/17,Fluoride,mg/l,0.2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-14-UG,Upgradient,8/15/17,Radium 226+228,pCi/l,1.22
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/9/16,Sulfate,mg/l,2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/11/16,Sulfate,mg/l,2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,11/9/16,Sulfate,mg/l,2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,2/14/17,Sulfate,mg/l,2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,5/16/17,Sulfate,mg/l,2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/15/17,Sulfate,mg/l,2
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,8/30/16,Sulfate,mg/l,4
NY,Dunkirk Generating Station,Dunkirk Landfill,L,BR-20-DG,Downgradient,10/2/17,Sulfate,mg/l,4
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,7/26/16,Total Dissolved Solids,mg/l,3000
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,10/25/16,Total Dissolved Solids,mg/l,3000
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,5/24/16,Total Dissolved Solids,mg/l,3000
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,4/25/16,Total Dissolved Solids,mg/l,3000
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,4/25/17,Total Dissolved Solids,mg/l,2980
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,7/25/16,Total Dissolved Solids,mg/l,2960
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,7/24/17,Total Dissolved Solids,mg/l,2950
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/31/17,Total Dissolved Solids,mg/l,2940
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,10/9/17,Total Dissolved Solids,mg/l,2940
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,4/25/17,Total Dissolved Solids,mg/l,2920
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,7/25/16,Total Dissolved Solids,mg/l,2920
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,4/25/16,Total Dissolved Solids,mg/l,2900
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/11/16,Total Dissolved Solids,mg/l,2900
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,9/23/16,Total Dissolved Solids,mg/l,2900
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,7/25/16,Total Dissolved Solids,mg/l,2900
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,10/25/16,Total Dissolved Solids,mg/l,2900
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,7/24/17,Total Dissolved Solids,mg/l,2900
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,10/25/16,Total Dissolved Solids,mg/l,2890
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/31/17,Total Dissolved Solids,mg/l,2890
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,10/9/17,Total Dissolved Solids,mg/l,2890
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,10/25/16,Total Dissolved Solids,mg/l,2880
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,10/9/17,Total Dissolved Solids,mg/l,2880
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,7/24/17,Total Dissolved Solids,mg/l,2870
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,4/25/17,Total Dissolved Solids,mg/l,2860
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,4/25/17,Total Dissolved Solids,mg/l,2860
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,10/9/17,Total Dissolved Solids,mg/l,2850
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,12/9/15,Total Dissolved Solids,mg/l,2830
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/31/17,Total Dissolved Solids,mg/l,2830
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,4/25/16,Total Dissolved Solids,mg/l,2830
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,10/5/17,Total Dissolved Solids,mg/l,2790
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,7/24/17,Total Dissolved Solids,mg/l,2790
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,7/24/17,Total Dissolved Solids,mg/l,2780
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,10/9/17,Total Dissolved Solids,mg/l,2780
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,12/9/15,Total Dissolved Solids,mg/l,2770
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,11/30/16,Total Dissolved Solids,mg/l,2770
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,7/26/16,Total Dissolved Solids,mg/l,2750
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/30/17,Total Dissolved Solids,mg/l,2740
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,4/24/17,Total Dissolved Solids,mg/l,2740
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,5/19/17,Total Dissolved Solids,mg/l,2740
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,12/9/15,Total Dissolved Solids,mg/l,2740
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/25/16,Total Dissolved Solids,mg/l,2720
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/28/17,Total Dissolved Solids,mg/l,2720
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/28/17,Total Dissolved Solids,mg/l,2720
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,10/24/16,Total Dissolved Solids,mg/l,2710
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/25/16,Total Dissolved Solids,mg/l,2700
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,4/25/16,Total Dissolved Solids,mg/l,2690
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/19/17,Total Dissolved Solids,mg/l,2680
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,9/21/17,Total Dissolved Solids,mg/l,2680
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/25/16,Total Dissolved Solids,mg/l,2670
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,4/25/16,Total Dissolved Solids,mg/l,2660
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,9/21/17,Total Dissolved Solids,mg/l,2660
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/25/16,Total Dissolved Solids,mg/l,2600
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,5/24/16,Total Dissolved Solids,mg/l,2600
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,9/23/16,Total Dissolved Solids,mg/l,2600
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,3/11/16,Total Dissolved Solids,mg/l,2590
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,12/9/15,Total Dissolved Solids,mg/l,2590
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,12/9/15,Total Dissolved Solids,mg/l,2590
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/25/16,Total Dissolved Solids,mg/l,2570
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/31/17,Total Dissolved Solids,mg/l,2570
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,12/9/15,Total Dissolved Solids,mg/l,2550
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,4/25/17,Total Dissolved Solids,mg/l,2540
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,11/30/16,Total Dissolved Solids,mg/l,2530
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/30/17,Total Dissolved Solids,mg/l,2500
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,7/24/17,Total Dissolved Solids,mg/l,2490
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,10/24/16,Total Dissolved Solids,mg/l,2480
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,10/9/17,Total Dissolved Solids,mg/l,2470
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,10/24/16,Total Dissolved Solids,mg/l,2460
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,10/5/17,Total Dissolved Solids,mg/l,2430
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/31/17,Total Dissolved Solids,mg/l,2420
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,10/9/17,Total Dissolved Solids,mg/l,2420
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,7/24/17,Total Dissolved Solids,mg/l,2410
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,4/24/17,Total Dissolved Solids,mg/l,2400
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,12/9/15,Total Dissolved Solids,mg/l,2340
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,4/25/16,Total Dissolved Solids,mg/l,2260
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,7/26/16,Total Dissolved Solids,mg/l,2250
NY,Huntley Generating Station,South Settling Pond,SI,CCR-3,Upgradient,12/9/15,Total Dissolved Solids,mg/l,2230
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/25/16,Total Dissolved Solids,mg/l,2220
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,4/25/17,Sulfate,mg/l,2130
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/31/17,Sulfate,mg/l,2070
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,12/9/15,Sulfate,mg/l,2060
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/31/17,Sulfate,mg/l,2020
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,10/24/16,Sulfate,mg/l,2000
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,7/24/17,Sulfate,mg/l,1980
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,1/25/16,Sulfate,mg/l,1970
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,12/9/15,Sulfate,mg/l,1970
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/31/17,Sulfate,mg/l,1970
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,12/9/15,Sulfate,mg/l,1930
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,12/9/15,Sulfate,mg/l,1930
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,10/9/17,Sulfate,mg/l,1920
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,1/25/16,Sulfate,mg/l,1910
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,12/9/15,Sulfate,mg/l,1900
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,4/25/16,Sulfate,mg/l,1880
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/25/16,Sulfate,mg/l,1880
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,1/25/16,Sulfate,mg/l,1860
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,1/31/17,Sulfate,mg/l,1860
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,10/25/16,Sulfate,mg/l,1840
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,7/24/17,Sulfate,mg/l,1840
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,10/9/17,Sulfate,mg/l,1820
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,7/24/17,Sulfate,mg/l,1820
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,7/24/17,Sulfate,mg/l,1820
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/25/16,Sulfate,mg/l,1810
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/30/17,Sulfate,mg/l,1800
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,4/25/16,Sulfate,mg/l,1800
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,10/9/17,Sulfate,mg/l,1800
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,10/9/17,Sulfate,mg/l,1800
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,1/30/17,Sulfate,mg/l,1790
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,3/11/16,Sulfate,mg/l,1790
NY,Huntley Generating Station,Huntley Landfill,L,MW-13D,Downgradient,7/26/16,Sulfate,mg/l,1780
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,12/9/15,Sulfate,mg/l,1780
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,4/25/17,Sulfate,mg/l,1780
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,4/25/16,Sulfate,mg/l,1780
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,7/25/16,Sulfate,mg/l,1780
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,10/24/16,Sulfate,mg/l,1770
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,7/24/17,Sulfate,mg/l,1760
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,1/26/16,Total Dissolved Solids,mg/l,1750
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,4/24/17,Sulfate,mg/l,1750
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,10/9/17,Sulfate,mg/l,1750
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,10/25/16,Sulfate,mg/l,1750
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,12/9/15,Total Dissolved Solids,mg/l,1740
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,4/25/16,Total Dissolved Solids,mg/l,1740
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,7/26/16,Total Dissolved Solids,mg/l,1740
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,7/25/16,Sulfate,mg/l,1740
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,7/25/16,Sulfate,mg/l,1740
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,4/25/16,Sulfate,mg/l,1730
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,10/25/16,Sulfate,mg/l,1730
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,4/25/16,Sulfate,mg/l,1720
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,10/24/16,Sulfate,mg/l,1710
NY,Huntley Generating Station,Huntley Landfill,L,CCR-6,Downgradient,4/25/17,Sulfate,mg/l,1700
NY,Huntley Generating Station,Huntley Landfill,L,CCR-5,Downgradient,4/25/17,Sulfate,mg/l,1690
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,12/9/15,Sulfate,mg/l,1670
NY,Huntley Generating Station,Huntley Landfill,L,MW-7D,Downgradient,7/26/16,Sulfate,mg/l,1660
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,11/30/16,Sulfate,mg/l,1610
NY,Huntley Generating Station,South Settling Pond,SI,A-2,Downgradient,5/19/17,Sulfate,mg/l,1610
NY,Huntley Generating Station,Huntley Landfill,L,CCR-4,Downgradient,10/25/16,Sulfate,mg/l,1610
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,1/25/16,Sulfate,mg/l,1580
NY,Huntley Generating Station,Huntley Landfill,L,MW-11D,Downgradient,10/9/17,Sulfate,mg/l,1560
NY,Huntley Generating Station,Huntley Landfill,L,MW-14D,Downgradient,7/24/17,Sulfate,mg/l,1560
